fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
"shiro-1.2.3(1.2.2,1.2.1,1.2.0,1.1.0).csv",0,-1,-1,1.0,0.5
shiro-1.2.4(1.2.3).csv,-1,-1,2,0.0,1.0
"shiro-1.2.4(1.2.3,1.2.2).csv",0,0,0,1.0,1.0
"shiro-1.2.4(1.2.3,1.2.2,1.2.1).csv",0,0,-1,1.0,0.5
"shiro-1.2.4(1.2.3,1.2.2,1.2.1,1.2.0).csv",-1,-1,2,0.0,1.0
"shiro-1.2.4(1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,0,-1,1.0,0.5
shiro-1.2.5(1.2.4).csv,-1,-1,2,0.0,1.0
"shiro-1.2.5(1.2.4,1.2.3).csv",0,0,0,1.0,1.0
"shiro-1.2.5(1.2.4,1.2.3,1.2.2).csv",0,0,0,1.0,1.0
"shiro-1.2.5(1.2.4,1.2.3,1.2.2,1.2.1).csv",0,0,0,1.0,1.0
"shiro-1.2.5(1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",-1,-1,2,0.0,1.0
"shiro-1.2.5(1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,-1,1,1.0,1.0
shiro-1.2.6(1.2.5).csv,-1,-1,2,0.0,1.0
"shiro-1.2.6(1.2.5,1.2.4).csv",0,0,0,1.0,1.0
"shiro-1.2.6(1.2.5,1.2.4,1.2.3).csv",0,0,0,1.0,1.0
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2).csv",0,0,0,1.0,1.0
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2,1.2.1).csv",0,-1,1,1.0,1.0
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",-1,1,0,0.0,1.0
"shiro-1.2.6(1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,-1,1,1.0,1.0
shiro-1.3.0(1.2.6).csv,-1,-1,2,0.0,1.0
"shiro-1.3.0(1.2.6,1.2.5).csv",0,0,0,1.0,1.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4).csv",0,0,0,1.0,1.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3).csv",0,0,0,1.0,1.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2).csv",0,-1,1,1.0,1.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1).csv",0,0,0,1.0,1.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",-1,1,0,0.0,1.0
"shiro-1.3.0(1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,-1,1,1.0,1.0
shiro-1.3.1(1.3.0).csv,0,-1,1,1.0,1.0
"shiro-1.3.1(1.3.0,1.2.6).csv",0,0,-2,1.0,0.5
"shiro-1.3.1(1.3.0,1.2.6,1.2.5).csv",0,0,0,1.0,1.0
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4).csv",0,-1,1,1.0,1.0
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3).csv",0,0,-1,1.0,0.5
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2).csv",0,0,0,1.0,1.0
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1).csv",0,0,0,1.0,1.0
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0).csv",0,0,0,1.0,1.0
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",0,0,0,1.0,1.0
maven-2.2.1(2.2.0).csv,0,0,-3,1.0,0.5
maven-3.0.0(2.2.1).csv,0,0,-3,1.0,0.5
"maven-3.0.0(2.2.1,2.2.0).csv",0,0,0,1.0,1.0
maven-3.0.1(3.0.0).csv,-2,-10,2,0.0,0.5
"maven-3.0.1(3.0.0,2.2.1).csv",0,0,0,1.0,1.0
"maven-3.0.1(3.0.0,2.2.1,2.2.0).csv",0,0,0,1.0,1.0
maven-3.0.2(3.0.1).csv,-2,-6,-2,0.0,0.2
"maven-3.0.2(3.0.1,3.0.0).csv",-9,-19,2,0.0,0.2
"maven-3.0.2(3.0.1,3.0.0,2.2.1).csv",0,0,0,1.0,1.0
"maven-3.0.2(3.0.1,3.0.0,2.2.1,2.2.0).csv",0,-1,1,1.0,1.0
maven-3.0.3(3.0.2).csv,-7,0,-9,0.0,0.2
"maven-3.0.3(3.0.2,3.0.1).csv",0,-18,0,1.0,0.5
"maven-3.0.3(3.0.2,3.0.1,3.0.0).csv",-18,-20,2,0.0,0.2
"maven-3.0.3(3.0.2,3.0.1,3.0.0,2.2.1).csv",0,0,-16,1.0,0.5
"maven-3.0.3(3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,0,0,1.0,1.0
maven-3.0.4(3.0.3).csv,0,0,0,1.0,1.0
"maven-3.0.4(3.0.3,3.0.2).csv",-10,-30,-17,0.0,0.0
"maven-3.0.4(3.0.3,3.0.2,3.0.1).csv",0,-3,-1,1.0,0.2
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0).csv",-22,-41,1,0.0,0.2
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-1,1,-15,0.0,0.5
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,0,0,1.0,1.0
maven-3.0.5(3.0.4).csv,-3,-3,1,0.0,0.2
"maven-3.0.5(3.0.4,3.0.3).csv",-23,-1,-3,0.0,0.2
"maven-3.0.5(3.0.4,3.0.3,3.0.2).csv",-19,-2,-32,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1).csv",0,-5,0,1.0,0.5
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-31,-36,-1,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",0,0,0,1.0,1.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,0,0,1.0,1.0
maven-3.1.0(3.0.5).csv,0,0,-2,1.0,0.5
"maven-3.1.0(3.0.5,3.0.4).csv",-30,-8,0,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3).csv",-43,-6,-1,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2).csv",-4,-5,-5,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1).csv",-5,0,-1,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-22,-22,-1,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",0,0,0,1.0,1.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,0,0,1.0,1.0
maven-3.1.1(3.1.0).csv,0,0,0,1.0,1.0
"maven-3.1.1(3.1.0,3.0.5).csv",0,0,0,1.0,1.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4).csv",-6,-25,0,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3).csv",-19,-2,-5,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2).csv",-4,-15,-10,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1).csv",-17,-14,-2,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-14,-22,2,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",0,0,-9,1.0,0.5
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,0,0,1.0,1.0
flume-1.3.0(1.2.0).csv,0,-1,-1,1.0,0.5
flume-1.3.1(1.3.0).csv,0,0,-12,1.0,0.5
"flume-1.3.1(1.3.0,1.2.0).csv",0,0,-1,1.0,0.5
flume-1.4.0(1.3.1).csv,0,0,-1,1.0,0.5
"flume-1.4.0(1.3.1,1.3.0).csv",0,0,0,1.0,1.0
"flume-1.4.0(1.3.1,1.3.0,1.2.0).csv",0,0,0,1.0,1.0
flume-1.5.0(1.4.0).csv,0,0,0,1.0,1.0
"flume-1.5.0(1.4.0,1.3.1).csv",0,-1,1,1.0,1.0
"flume-1.5.0(1.4.0,1.3.1,1.3.0).csv",0,0,-1,1.0,0.5
"flume-1.5.0(1.4.0,1.3.1,1.3.0,1.2.0).csv",0,0,0,1.0,1.0
flume-1.5.1(1.5.0).csv,-1,1,-12,0.0,0.5
"flume-1.5.1(1.5.0,1.4.0).csv",-1,1,0,0.0,1.0
"flume-1.5.1(1.5.0,1.4.0,1.3.1).csv",0,-1,1,1.0,1.0
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0).csv",0,-1,1,1.0,1.0
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,0,0,1.0,1.0
flume-1.5.2(1.5.1).csv,0,-23,-2,1.0,0.2
"flume-1.5.2(1.5.1,1.5.0).csv",0,-5,1,1.0,0.5
"flume-1.5.2(1.5.1,1.5.0,1.4.0).csv",0,0,-1,1.0,0.5
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1).csv",0,-1,1,1.0,1.0
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0,0,0,1.0,1.0
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,0,-1,1.0,0.5
flume-1.6.0(1.5.2).csv,0,-23,-2,1.0,0.2
"flume-1.6.0(1.5.2,1.5.1).csv",0,-1,-16,1.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0).csv",0,-4,0,1.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0).csv",0,-1,1,1.0,1.0
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",0,-1,1,1.0,1.0
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0,0,-1,1.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,0,-1,1.0,0.5
flume-1.7.0(1.6.0).csv,0,0,0,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2).csv",0,0,0,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1).csv",0,0,0,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0).csv",0,0,-6,1.0,0.5
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",0,-1,1,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",0,0,0,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0,0,-1,1.0,0.5
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,0,0,1.0,1.0
flume-1.8.0(1.7.0).csv,0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0).csv",0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2).csv",0,-1,-5,1.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1).csv",0,-1,-2,1.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0).csv",0,-2,-6,1.0,0.2
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",0,0,-2,1.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0,-1,-2,1.0,0.5
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0,0,0,1.0,1.0
mahout-0.5(0.4).csv,0,0,0,1.0,1.0
mahout-0.6(0.5).csv,0,0,0,1.0,1.0
"mahout-0.6(0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.7(0.6).csv,0,0,0,1.0,1.0
"mahout-0.7(0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.7(0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.8(0.7).csv,0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.9(0.8).csv,0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.10.0(0.9).csv,0,0,-2,1.0,0.5
"mahout-0.10.0(0.9,0.8).csv",0,-1,1,1.0,1.0
"mahout-0.10.0(0.9,0.8,0.7).csv",0,0,-1,1.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6).csv",-1,1,-1,0.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5,0.4).csv",0,0,-1,1.0,0.5
mahout-0.11.0(0.10.0).csv,0,0,-1,1.0,0.5
"mahout-0.11.0(0.10.0,0.9).csv",0,0,0,1.0,1.0
"mahout-0.11.0(0.10.0,0.9,0.8).csv",0,-1,-1,1.0,0.5
"mahout-0.11.0(0.10.0,0.9,0.8,0.7).csv",-1,1,0,0.0,1.0
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.12.0(0.11.0).csv,0,0,-1,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0).csv",0,-1,1,1.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9).csv",0,0,-1,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8).csv",0,0,0,1.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7).csv",0,0,0,1.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6).csv",-1,1,0,0.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.13.0(0.12.0).csv,0,-1,1,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0).csv",0,0,-2,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0).csv",0,-1,1,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9).csv",0,0,0,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8).csv",0,0,0,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7).csv",0,0,0,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,0,-1,1.0,0.5
