fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
"shiro-1.3.1(1.3.0,1.2.6,1.2.5,1.2.4,1.2.3,1.2.2,1.2.1,1.2.0,1.1.0).csv",-1,1,-1,0.0,0.5
maven-2.2.1(2.2.0).csv,-27,0,-13,0.0,0.2
maven-3.0.0(2.2.1).csv,-10,-3,-24,0.0,0.0
"maven-3.0.0(2.2.1,2.2.0).csv",-30,-31,-37,0.0,0.0
maven-3.0.1(3.0.0).csv,-8,-33,-16,0.0,0.0
"maven-3.0.1(3.0.0,2.2.1).csv",-27,-37,-39,0.0,0.0
"maven-3.0.1(3.0.0,2.2.1,2.2.0).csv",-5,-1,-7,0.0,0.2
maven-3.0.2(3.0.1).csv,-30,-17,-37,0.0,0.0
"maven-3.0.2(3.0.1,3.0.0).csv",0,-15,-2,1.0,0.2
"maven-3.0.2(3.0.1,3.0.0,2.2.1).csv",-2,-9,-7,0.0,0.2
"maven-3.0.2(3.0.1,3.0.0,2.2.1,2.2.0).csv",-2,1,-1,0.0,0.5
maven-3.0.3(3.0.2).csv,0,-20,1,1.0,0.5
"maven-3.0.3(3.0.2,3.0.1).csv",-12,-1,-8,0.0,0.2
"maven-3.0.3(3.0.2,3.0.1,3.0.0).csv",-6,-4,-38,0.0,0.0
"maven-3.0.3(3.0.2,3.0.1,3.0.0,2.2.1).csv",-38,-34,-38,0.0,0.0
"maven-3.0.3(3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",-15,-1,-2,0.0,0.2
maven-3.0.4(3.0.3).csv,-5,-21,-26,0.0,0.0
"maven-3.0.4(3.0.3,3.0.2).csv",-4,1,-39,0.0,0.2
"maven-3.0.4(3.0.3,3.0.2,3.0.1).csv",-1,1,-8,0.0,0.5
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0).csv",-7,-5,1,0.0,0.2
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-38,-1,1,0.0,0.5
"maven-3.0.4(3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",-2,0,2,0.0,1.0
maven-3.0.5(3.0.4).csv,-8,-8,-29,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3).csv",-43,-19,-38,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2).csv",-32,-4,-41,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1).csv",-33,-40,-17,0.0,0.0
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-4,0,-3,0.0,0.2
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-6,1,0,0.0,0.5
"maven-3.0.5(3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,0,-5,1.0,0.5
maven-3.1.0(3.0.5).csv,-10,-35,-10,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4).csv",-39,-9,-38,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3).csv",-3,-9,-2,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2).csv",-4,-4,-19,0.0,0.0
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1).csv",-9,-3,0,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-7,-5,1,0.0,0.2
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-3,0,2,0.0,0.5
"maven-3.1.0(3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,-19,1,1.0,0.5
maven-3.1.1(3.1.0).csv,0,0,0,1.0,1.0
"maven-3.1.1(3.1.0,3.0.5).csv",-38,-26,-11,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4).csv",-3,0,-11,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3).csv",-28,-3,-4,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2).csv",-36,-26,2,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1).csv",0,-1,-1,1.0,0.5
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0).csv",-3,-5,-22,0.0,0.0
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1).csv",-1,-2,-12,0.0,0.2
"maven-3.1.1(3.1.0,3.0.5,3.0.4,3.0.3,3.0.2,3.0.1,3.0.0,2.2.1,2.2.0).csv",0,-4,-32,1.0,0.2
flume-1.3.0(1.2.0).csv,-38,-41,-41,0.0,0.0
flume-1.3.1(1.3.0).csv,-42,-15,-9,0.0,0.0
"flume-1.3.1(1.3.0,1.2.0).csv",-4,-1,-26,0.0,0.2
flume-1.4.0(1.3.1).csv,-3,-1,-6,0.0,0.2
"flume-1.4.0(1.3.1,1.3.0).csv",-5,-38,1,0.0,0.2
"flume-1.4.0(1.3.1,1.3.0,1.2.0).csv",-10,-21,-12,0.0,0.0
flume-1.5.0(1.4.0).csv,-23,-26,-26,0.0,0.0
"flume-1.5.0(1.4.0,1.3.1).csv",0,-7,-15,1.0,0.2
"flume-1.5.0(1.4.0,1.3.1,1.3.0).csv",-35,-41,-36,0.0,0.0
"flume-1.5.0(1.4.0,1.3.1,1.3.0,1.2.0).csv",-19,-32,-7,0.0,0.0
flume-1.5.1(1.5.0).csv,-8,-42,-27,0.0,0.0
"flume-1.5.1(1.5.0,1.4.0).csv",-13,-25,-27,0.0,0.0
"flume-1.5.1(1.5.0,1.4.0,1.3.1).csv",-1,-30,-21,0.0,0.2
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0).csv",-20,0,-11,0.0,0.2
"flume-1.5.1(1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-26,-4,-2,0.0,0.0
flume-1.5.2(1.5.1).csv,-29,-5,-6,0.0,0.0
"flume-1.5.2(1.5.1,1.5.0).csv",-20,-27,-1,0.0,0.0
"flume-1.5.2(1.5.1,1.5.0,1.4.0).csv",-14,1,-9,0.0,0.2
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1).csv",-33,0,-28,0.0,0.2
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-6,-7,-36,0.0,0.0
"flume-1.5.2(1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-4,0,-1,0.0,0.2
flume-1.6.0(1.5.2).csv,-29,-4,-9,0.0,0.0
"flume-1.6.0(1.5.2,1.5.1).csv",-22,-27,-19,0.0,0.0
"flume-1.6.0(1.5.2,1.5.1,1.5.0).csv",-10,1,1,0.0,0.5
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0).csv",0,-29,-30,1.0,0.2
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",-4,-4,0,0.0,0.2
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-5,-17,-5,0.0,0.0
"flume-1.6.0(1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-18,-37,-14,0.0,0.0
flume-1.7.0(1.6.0).csv,0,0,0,1.0,1.0
"flume-1.7.0(1.6.0,1.5.2).csv",-15,-22,2,0.0,0.2
"flume-1.7.0(1.6.0,1.5.2,1.5.1).csv",-24,-42,-3,0.0,0.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0).csv",-11,-39,-2,0.0,0.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",-33,-13,-1,0.0,0.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",-30,-24,-4,0.0,0.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-20,-12,-24,0.0,0.0
"flume-1.7.0(1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-23,-7,-1,0.0,0.0
flume-1.8.0(1.7.0).csv,0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0).csv",0,0,0,1.0,1.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2).csv",0,-42,-3,1.0,0.2
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1).csv",-1,-27,-18,0.0,0.2
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0).csv",-22,-19,-15,0.0,0.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",-6,0,-18,0.0,0.2
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",-8,-34,-15,0.0,0.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",-26,-11,-35,0.0,0.0
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",-40,-37,-25,0.0,0.0
mahout-0.5(0.4).csv,0,0,0,1.0,1.0
mahout-0.6(0.5).csv,0,0,0,1.0,1.0
"mahout-0.6(0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.7(0.6).csv,0,0,0,1.0,1.0
"mahout-0.7(0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.7(0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.8(0.7).csv,0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.8(0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.9(0.8).csv,0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6,0.5).csv",0,0,0,1.0,1.0
"mahout-0.9(0.8,0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.10.0(0.9).csv,-5,1,-4,0.0,0.2
"mahout-0.10.0(0.9,0.8).csv",-15,1,0,0.0,0.5
"mahout-0.10.0(0.9,0.8,0.7).csv",-1,1,-4,0.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6).csv",-1,1,-2,0.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5).csv",0,-4,0,1.0,0.5
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5,0.4).csv",0,0,0,1.0,1.0
mahout-0.11.0(0.10.0).csv,0,-1,1,1.0,1.0
"mahout-0.11.0(0.10.0,0.9).csv",0,0,-3,1.0,0.5
"mahout-0.11.0(0.10.0,0.9,0.8).csv",0,-1,-1,1.0,0.5
"mahout-0.11.0(0.10.0,0.9,0.8,0.7).csv",0,-2,-2,1.0,0.2
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6).csv",-3,-1,-12,0.0,0.2
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6,0.5).csv",-3,-3,-7,0.0,0.0
"mahout-0.11.0(0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",0,-3,1,1.0,0.5
mahout-0.12.0(0.11.0).csv,0,0,-4,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0).csv",0,-5,0,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9).csv",0,0,-1,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8).csv",0,0,-8,1.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7).csv",0,-2,-3,1.0,0.2
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6).csv",0,0,0,1.0,1.0
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5).csv",-1,1,-1,0.0,0.5
"mahout-0.12.0(0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",-5,-2,-2,0.0,0.0
mahout-0.13.0(0.12.0).csv,0,-3,1,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0).csv",-1,1,-1,0.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0).csv",-2,1,-22,0.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9).csv",0,0,-3,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8).csv",0,-6,-1,1.0,0.2
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7).csv",0,-2,0,1.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6).csv",-2,0,-2,0.0,0.5
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5).csv",0,-2,-2,1.0,0.2
"mahout-0.13.0(0.12.0,0.11.0,0.10.0,0.9,0.8,0.7,0.6,0.5,0.4).csv",-1,-3,0,0.0,0.5
