fileName,Ranked1,Ranked2,Ranked3,Top1_overlap,Top3_overlap
calcite-1.9.0(4).csv,-1,1,-9,0.0,0.5
calcite-1.9.0(5).csv,-12,-12,-5,0.0,0.0
calcite-1.9.0(6).csv,0,-1,1,1.0,1.0
calcite-1.9.0(7).csv,-13,0,0,0.0,0.5
calcite-1.9.0(8).csv,-1,-1,2,0.0,1.0
calcite-1.9.0(9).csv,0,0,-5,1.0,0.5
calcite-1.10.0(1).csv,-26,1,-2,0.0,0.2
calcite-1.10.0(2).csv,-4,-5,-11,0.0,0.0
calcite-1.10.0(3).csv,-3,-23,-15,0.0,0.0
calcite-1.10.0(4).csv,-7,-3,-4,0.0,0.0
calcite-1.10.0(5).csv,0,0,-8,1.0,0.5
calcite-1.10.0(6).csv,-1,-6,2,0.0,0.5
calcite-1.10.0(7).csv,-1,-8,-3,0.0,0.2
calcite-1.10.0(8).csv,0,-6,0,1.0,0.5
calcite-1.10.0(9).csv,-3,1,-8,0.0,0.2
calcite-1.10.0(10).csv,-4,0,-5,0.0,0.2
calcite-1.11.0(1).csv,-8,-4,-12,0.0,0.0
calcite-1.11.0(2).csv,-1,-9,-6,0.0,0.2
calcite-1.11.0(3).csv,0,-18,1,1.0,0.5
calcite-1.11.0(4).csv,0,-4,-13,1.0,0.2
calcite-1.11.0(5).csv,-3,-9,-2,0.0,0.0
calcite-1.11.0(6).csv,-2,-3,2,0.0,0.5
calcite-1.11.0(7).csv,-1,1,-1,0.0,0.5
calcite-1.11.0(8).csv,-2,-6,2,0.0,0.5
calcite-1.11.0(9).csv,0,-2,1,1.0,0.5
calcite-1.11.0(10).csv,0,-7,1,1.0,0.5
calcite-1.11.0(11).csv,0,-2,1,1.0,0.5
knox-0.4.0(1).csv,-31,0,2,0.0,0.5
knox-0.5.0(1).csv,-41,-23,0,0.0,0.2
knox-0.5.0(2).csv,-23,-18,-40,0.0,0.0
knox-0.6.0(1).csv,0,-8,-10,1.0,0.2
knox-0.6.0(2).csv,-3,-17,-9,0.0,0.0
knox-0.6.0(3).csv,-5,-3,-21,0.0,0.0
knox-0.7.0(1).csv,-29,-3,-6,0.0,0.0
knox-0.7.0(2).csv,0,-28,-4,1.0,0.2
knox-0.7.0(3).csv,-28,0,-16,0.0,0.2
knox-0.7.0(4).csv,-16,1,0,0.0,0.5
knox-0.8.0(1).csv,-22,-19,-1,0.0,0.0
knox-0.8.0(2).csv,-7,-34,-3,0.0,0.0
knox-0.8.0(3).csv,-30,1,1,0.0,0.5
knox-0.8.0(4).csv,-24,-10,-18,0.0,0.0
knox-0.8.0(5).csv,-1,-30,2,0.0,0.5
kylin-2.0.0(1).csv,-3,-1,-20,0.0,0.2
kylin-2.1.0(1).csv,-1,-14,2,0.0,0.5
kylin-2.1.0(2).csv,-5,-17,2,0.0,0.2
kylin-2.2.0(1).csv,-18,-22,2,0.0,0.2
kylin-2.2.0(2).csv,-2,-4,1,0.0,0.5
kylin-2.2.0(3).csv,0,-6,-1,1.0,0.2
mahout-0.5(1).csv,-13,-1,-6,0.0,0.2
manifoldcf-2.5(1).csv,-20,0,-3,0.0,0.2
manifoldcf-2.6(1).csv,-1,-24,0,0.0,0.5
manifoldcf-2.6(2).csv,-12,-7,-3,0.0,0.0
manifoldcf-2.7(1).csv,0,-9,-5,1.0,0.2
manifoldcf-2.7(2).csv,-5,-2,2,0.0,0.2
manifoldcf-2.7(3).csv,-4,-1,-14,0.0,0.2
manifoldcf-2.8(1).csv,-5,-5,-7,0.0,0.0
manifoldcf-2.8(2).csv,-26,-37,-22,0.0,0.0
manifoldcf-2.8(3).csv,-3,-9,-16,0.0,0.0
manifoldcf-2.8(4).csv,-11,-2,-16,0.0,0.0
nutch-1.10(1).csv,-41,-3,-11,0.0,0.0
nutch-1.10(2).csv,0,-10,-6,1.0,0.2
nutch-1.10(3).csv,-3,1,-8,0.0,0.2
nutch-2.1(1).csv,-15,-15,-3,0.0,0.0
nutch-2.2(1).csv,-9,1,-11,0.0,0.2
nutch-2.2(2).csv,-15,0,-4,0.0,0.2
