issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-7432,Bug,Fixed,Resolved,2019/11/11 20:07,2019/11/12 1:23
GEODE-7433,Task,Unresolved,Open,2019/11/12 0:46,
GEODE-7434,Bug,Fixed,Resolved,2019/11/12 4:02,2019/11/28 0:34
GEODE-7435,Improvement,Fixed,Resolved,2019/11/12 4:13,2019/11/27 0:06
GEODE-7436,Improvement,Unresolved,Open,2019/11/12 5:18,
GEODE-7437,Bug,Unresolved,Open,2019/11/12 6:41,
GEODE-7438,Bug,Unresolved,Open,2019/11/12 6:47,
GEODE-7439,Bug,Fixed,Resolved,2019/11/12 8:24,2019/11/15 19:35
GEODE-7440,Improvement,Fixed,Resolved,2019/11/12 8:43,2019/11/14 9:06
GEODE-7441,Bug,Unresolved,Open,2019/11/12 23:35,
GEODE-7442,Bug,Fixed,Resolved,2019/11/12 23:50,2019/11/26 1:50
GEODE-7443,Bug,Unresolved,Open,2019/11/13 3:37,
GEODE-7444,Improvement,Invalid,Resolved,2019/11/13 4:35,2019/11/13 5:55
GEODE-7445,Bug,Fixed,Resolved,2019/11/13 5:11,2019/11/16 1:50
GEODE-7446,Improvement,Unresolved,Open,2019/11/13 5:20,
GEODE-7447,Bug,Fixed,Closed,2019/11/14 1:47,2019/11/26 6:14
GEODE-7448,Improvement,Unresolved,Open,2019/11/14 4:17,
GEODE-7449,Bug,Unresolved,Open,2019/11/14 5:43,
GEODE-7450,Bug,Fixed,Resolved,2019/11/14 5:48,2019/11/19 0:03
GEODE-7451,Improvement,Fixed,Closed,2019/11/14 16:27,2019/11/20 2:18
GEODE-7452,Wish,Unresolved,Open,2019/11/14 18:01,
GEODE-7453,Bug,Fixed,Resolved,2019/11/15 0:18,2019/11/15 21:59
GEODE-7454,Improvement,Unresolved,Open,2019/11/15 1:24,
GEODE-7455,Bug,Unresolved,Open,2019/11/15 1:31,
GEODE-7456,Sub-task,Unresolved,In Progress,2019/11/15 1:55,
GEODE-7457,Improvement,Unresolved,Open,2019/11/15 5:42,
GEODE-7458,Improvement,Unresolved,In Progress,2019/11/15 16:07,
GEODE-7459,Bug,Unresolved,Open,2019/11/16 1:17,
GEODE-7460,Bug,Unresolved,Open,2019/11/16 1:57,
GEODE-7461,Bug,Fixed,Resolved,2019/11/16 2:06,2019/11/18 19:11
GEODE-7462,Bug,Unresolved,Open,2019/11/16 2:11,
GEODE-7463,New Feature,Unresolved,Open,2019/11/16 5:25,
GEODE-7464,Improvement,Unresolved,Open,2019/11/16 7:55,
GEODE-7465,Bug,Fixed,Resolved,2019/11/16 8:16,2019/11/26 1:18
GEODE-7466,Bug,Fixed,Resolved,2019/11/16 8:52,2019/11/20 6:09
GEODE-7467,Bug,Fixed,Resolved,2019/11/19 1:50,2019/11/26 6:15
GEODE-7468,Bug,Fixed,Resolved,2019/11/19 2:09,2019/11/20 1:08
GEODE-7469,Bug,Unresolved,Open,2019/11/19 3:30,
GEODE-7470,Bug,Fixed,Resolved,2019/11/19 4:15,2019/11/26 6:14
GEODE-7471,Bug,Unresolved,Open,2019/11/19 5:47,
GEODE-7472,Bug,Unresolved,In Progress,2019/11/19 6:16,
GEODE-7473,Bug,Unresolved,Open,2019/11/19 6:17,
GEODE-7474,Bug,Unresolved,In Progress,2019/11/19 7:36,
GEODE-7475,Wish,Fixed,Resolved,2019/11/19 8:20,2019/11/26 6:23
GEODE-7476,Bug,Unresolved,Open,2019/11/19 16:47,
GEODE-7477,Bug,Fixed,Resolved,2019/11/20 6:42,2019/11/22 6:45
GEODE-7478,Bug,Unresolved,Open,2019/11/20 7:08,
GEODE-7479,Improvement,Unresolved,Open,2019/11/20 8:27,
GEODE-7480,Improvement,Unresolved,Open,2019/11/21 1:42,
GEODE-7481,Bug,Unresolved,Open,2019/11/21 1:54,
GEODE-7482,Bug,Fixed,Resolved,2019/11/21 2:22,2019/11/21 7:06
GEODE-7483,Improvement,Unresolved,Open,2019/11/21 5:20,
GEODE-7484,Improvement,Unresolved,Open,2019/11/21 5:56,
GEODE-7485,Bug,Unresolved,Open,2019/11/21 7:08,
GEODE-7486,Bug,Fixed,Resolved,2019/11/21 18:23,2019/11/22 21:50
GEODE-7487,Improvement,Fixed,Resolved,2019/11/22 0:32,2019/11/28 21:05
GEODE-7488,Improvement,Unresolved,Open,2019/11/22 1:56,
GEODE-7489,Bug,Fixed,Resolved,2019/11/22 2:41,2019/11/28 0:30
GEODE-7490,Improvement,Fixed,Resolved,2019/11/22 6:45,2019/11/26 1:49
GEODE-7491,Bug,Unresolved,Open,2019/11/22 9:15,
GEODE-7492,Bug,Unresolved,Open,2019/11/22 9:46,
GEODE-7493,Wish,Unresolved,Open,2019/11/23 2:00,
GEODE-7494,Wish,Unresolved,In Progress,2019/11/23 2:33,
GEODE-7495,Wish,Unresolved,Open,2019/11/26 2:02,
GEODE-7496,Improvement,Unresolved,Open,2019/11/26 2:29,
GEODE-7497,Improvement,Unresolved,In Progress,2019/11/26 2:40,
GEODE-7498,Improvement,Unresolved,Open,2019/11/26 5:18,
GEODE-7499,Bug,Unresolved,Open,2019/11/26 6:38,
GEODE-7500,Bug,Unresolved,Open,2019/11/26 8:58,
GEODE-7501,Bug,Unresolved,Open,2019/11/26 9:00,
GEODE-7502,Improvement,Unresolved,Open,2019/11/26 23:56,
GEODE-7503,Bug,Unresolved,In Progress,2019/11/27 1:14,
GEODE-7504,Improvement,Unresolved,Open,2019/11/27 3:14,
GEODE-7505,Bug,Unresolved,Open,2019/11/27 9:12,
GEODE-7506,Bug,Unresolved,Open,2019/11/27 18:47,
GEODE-7507,Improvement,Unresolved,Open,2019/11/28 0:53,
GEODE-7508,Improvement,Unresolved,Open,2019/11/28 5:02,
GEODE-7509,Bug,Unresolved,Open,2019/11/28 22:02,
GEODE-7510,Bug,Unresolved,Open,2019/11/28 23:29,
GEODE-7511,Bug,Unresolved,Open,2019/11/28 23:31,
